2024-11-13 12:00:23,DI-1100,0,0,1.0082790166727533e-07
2024-11-13 12:00:42,DI-245,2,0,36.31963699999994
2024-11-13 12:00:42,DI-245,2,1,36.703424999999925
2024-11-13 12:00:42,DI-245,2,2,33.82501500000001
2024-11-13 12:00:42,DI-245,2,3,37.85478899999998
2024-11-13 12:00:46,DI-245,1,0,35.26422000000002
2024-11-13 12:00:46,DI-245,1,1,34.88043199999993
2024-11-13 12:00:46,DI-245,1,2,37.08721300000002
2024-11-13 12:00:46,DI-245,1,3,38.91020600000002
2024-11-13 12:01:23,DI-1100,0,0,1.0060143292328548e-07
2024-11-13 12:01:42,DI-245,2,0,36.31963699999994
2024-11-13 12:01:42,DI-245,2,1,36.703424999999925
2024-11-13 12:01:42,DI-245,2,2,33.82501500000001
2024-11-13 12:01:42,DI-245,2,3,37.75884199999996
2024-11-13 12:01:46,DI-245,1,0,35.74395500000003
2024-11-13 12:01:46,DI-245,1,1,34.88043199999993
2024-11-13 12:01:46,DI-245,1,2,37.08721300000002
2024-11-13 12:01:46,DI-245,1,3,38.91020600000002
2024-11-13 12:02:23,DI-1100,0,0,1.008656959922986e-07
2024-11-13 12:02:42,DI-245,2,0,36.22368999999992
2024-11-13 12:02:42,DI-245,2,1,36.703424999999925
2024-11-13 12:02:42,DI-245,2,2,33.82501500000001
2024-11-13 12:02:42,DI-245,2,3,37.85478899999998
2024-11-13 12:02:47,DI-245,1,0,35.648008000000004
2024-11-13 12:02:47,DI-245,1,1,34.88043199999993
2024-11-13 12:02:47,DI-245,1,2,36.991265999999996
2024-11-13 12:02:47,DI-245,1,3,38.91020600000002
2024-11-13 12:03:23,DI-1100,0,0,1.0079012150376623e-07
2024-11-13 12:03:42,DI-245,2,0,36.31963699999994
2024-11-13 12:03:42,DI-245,2,1,36.703424999999925
2024-11-13 12:03:42,DI-245,2,2,33.82501500000001
2024-11-13 12:03:42,DI-245,2,3,37.85478899999998
2024-11-13 12:03:47,DI-245,1,0,35.26422000000002
2024-11-13 12:03:47,DI-245,1,1,34.88043199999993
2024-11-13 12:03:47,DI-245,1,2,36.991265999999996
2024-11-13 12:03:47,DI-245,1,3,38.622364999999945
2024-11-13 12:04:23,DI-1100,0,0,1.0116856104441773e-07
2024-11-13 12:04:43,DI-245,2,0,36.31963699999994
2024-11-13 12:04:43,DI-245,2,1,36.703424999999925
2024-11-13 12:04:43,DI-245,2,2,33.82501500000001
2024-11-13 12:04:43,DI-245,2,3,37.75884199999996
2024-11-13 12:04:47,DI-245,1,0,35.45611399999996
2024-11-13 12:04:47,DI-245,1,1,34.88043199999993
2024-11-13 12:04:47,DI-245,1,2,36.79937199999995
2024-11-13 12:04:47,DI-245,1,3,38.91020600000002
2024-11-13 12:05:23,DI-1100,0,0,1.0105488022599161e-07
2024-11-13 12:05:43,DI-245,2,0,36.31963699999994
2024-11-13 12:05:43,DI-245,2,1,36.51153099999999
2024-11-13 12:05:43,DI-245,2,2,33.82501500000001
2024-11-13 12:05:43,DI-245,2,3,37.85478899999998
