2024-11-14 06:00:39,DI-1100,0,0,9.372219426076388e-08
2024-11-14 06:00:41,DI-245,2,0,25.95736099999999
2024-11-14 06:00:41,DI-245,2,1,25.57357300000001
2024-11-14 06:00:41,DI-245,2,2,25.57357300000001
2024-11-14 06:00:41,DI-245,2,3,25.95736099999999
2024-11-14 06:00:53,DI-245,1,0,25.861413999999968
2024-11-14 06:00:53,DI-245,1,1,25.28573199999994
2024-11-14 06:00:53,DI-245,1,2,25.57357300000001
2024-11-14 06:00:53,DI-245,1,3,26.24520199999995
2024-11-14 06:01:39,DI-1100,0,0,9.38979801047696e-08
2024-11-14 06:01:42,DI-245,2,0,25.861413999999968
2024-11-14 06:01:42,DI-245,2,1,25.381678999999963
2024-11-14 06:01:42,DI-245,2,2,25.381678999999963
2024-11-14 06:01:42,DI-245,2,3,25.861413999999968
2024-11-14 06:01:54,DI-245,1,0,25.861413999999968
2024-11-14 06:01:54,DI-245,1,1,25.28573199999994
2024-11-14 06:01:54,DI-245,1,2,25.381678999999963
2024-11-14 06:01:54,DI-245,1,3,26.24520199999995
2024-11-14 06:02:39,DI-1100,0,0,9.386279657934786e-08
2024-11-14 06:02:42,DI-245,2,0,25.861413999999968
2024-11-14 06:02:42,DI-245,2,1,25.57357300000001
2024-11-14 06:02:42,DI-245,2,2,25.57357300000001
2024-11-14 06:02:42,DI-245,2,3,25.95736099999999
2024-11-14 06:02:54,DI-245,1,0,25.861413999999968
2024-11-14 06:02:54,DI-245,1,1,25.093838000000005
2024-11-14 06:02:54,DI-245,1,2,25.57357300000001
2024-11-14 06:02:54,DI-245,1,3,26.24520199999995
2024-11-14 06:03:39,DI-1100,0,0,9.368707660220854e-08
2024-11-14 06:03:42,DI-245,2,0,25.861413999999968
2024-11-14 06:03:42,DI-245,2,1,25.28573199999994
2024-11-14 06:03:42,DI-245,2,2,25.381678999999963
2024-11-14 06:03:42,DI-245,2,3,25.95736099999999
2024-11-14 06:03:55,DI-245,1,0,25.861413999999968
2024-11-14 06:03:55,DI-245,1,1,25.093838000000005
2024-11-14 06:03:55,DI-245,1,2,25.57357300000001
2024-11-14 06:03:55,DI-245,1,3,26.24520199999995
2024-11-14 06:04:39,DI-1100,0,0,9.38276262371754e-08
2024-11-14 06:04:43,DI-245,2,0,25.95736099999999
2024-11-14 06:04:43,DI-245,2,1,25.57357300000001
2024-11-14 06:04:43,DI-245,2,2,25.381678999999963
2024-11-14 06:04:43,DI-245,2,3,25.95736099999999
2024-11-14 06:04:55,DI-245,1,0,25.861413999999968
2024-11-14 06:04:55,DI-245,1,1,25.28573199999994
2024-11-14 06:04:55,DI-245,1,2,25.57357300000001
2024-11-14 06:04:55,DI-245,1,3,26.24520199999995
2024-11-14 06:05:39,DI-1100,0,0,9.414463432902464e-08
2024-11-14 06:05:43,DI-245,2,0,25.95736099999999
2024-11-14 06:05:43,DI-245,2,1,25.381678999999963
2024-11-14 06:05:43,DI-245,2,2,25.57357300000001
2024-11-14 06:05:43,DI-245,2,3,25.95736099999999
2024-11-14 06:05:55,DI-245,1,0,25.861413999999968
2024-11-14 06:05:55,DI-245,1,1,25.093838000000005
2024-11-14 06:05:55,DI-245,1,2,25.57357300000001
2024-11-14 06:05:55,DI-245,1,3,26.24520199999995
2024-11-14 06:06:39,DI-1100,0,0,9.361688075587399e-08
2024-11-14 06:06:43,DI-245,2,0,25.95736099999999
2024-11-14 06:06:43,DI-245,2,1,25.57357300000001
2024-11-14 06:06:43,DI-245,2,2,25.57357300000001
2024-11-14 06:06:43,DI-245,2,3,25.95736099999999
